"ASV_ID","Reference_ID","Percent_identity","Alignment_length","Mismatches","Gap_opens","Query_length","Reference_length","E_value","Bit_score","Query_coverage","Functional_category","High_confidence"
"ASV00001","Smiliscasordida-enhancing_3",99.605,253,1,0,253,1289,3.85e-128,453,100,"enhancing",TRUE
"ASV00001","Smiliscasordida-inhibitory_8",99.605,253,1,0,253,1276,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Smiliscasordida-inhibitory_6",99.605,253,1,0,253,1288,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Litoriaserrata-inhibitory_40",99.605,253,1,0,253,1391,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Litoriaserrata-inhibitory_38",99.605,253,1,0,253,1390,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Litoriarheocola-inhibitory_20",99.605,253,1,0,253,1370,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_68",99.605,253,1,0,253,1394,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_66",99.605,253,1,0,253,1403,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_51",99.605,253,1,0,253,1396,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_41",99.605,253,1,0,253,1393,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Espadaranaprosoblepon-ns_55",99.605,253,1,0,253,1275,3.85e-128,453,100,"non-significant",TRUE
"ASV00001","Espadaranaprosoblepon-ns_10",99.605,253,1,0,253,1392,3.85e-128,453,100,"non-significant",TRUE
"ASV00001","Silverstoneiaflotator-inhibitory_11",99.605,253,1,0,253,1363,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Silverstoneiaflotator-inhibitory_9",99.605,253,1,0,253,1399,3.85e-128,453,100,"inhibitory",TRUE
"ASV00001","Litoriaserrata-ns_1",99.605,253,1,0,253,1408,3.85e-128,453,100,"non-significant",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_183",99.606,254,0,1,253,1249,1.34e-127,451,100,"inhibitory",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_168",99.606,254,0,1,253,1284,1.34e-127,451,100,"inhibitory",TRUE
"ASV00001","Dendrobatesauratus-ns_3",99.606,254,0,1,253,1332,1.34e-127,451,100,"non-significant",TRUE
"ASV00001","Smiliscasordida-ns_4",99.606,254,0,1,253,1326,1.34e-127,451,100,"non-significant",TRUE
"ASV00001","Litoriaserrata-ns_4",99.606,254,0,1,253,1405,1.34e-127,451,100,"non-significant",TRUE
"ASV00001","Agalychniscallidryas-ns_17",99.606,254,0,1,253,1449,1.34e-127,451,100,"non-significant",TRUE
"ASV00001","Smiliscasordida-inhibitory_10",99.605,253,0,1,253,1288,4.69e-127,449,100,"inhibitory",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_85",99.605,253,0,1,253,991,4.69e-127,449,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_57",99.209,253,2,0,253,1400,4.69e-127,448,100,"inhibitory",TRUE
"ASV00001","Espadaranaprosoblepon-ns_44",99.209,253,2,0,253,1284,4.69e-127,448,100,"non-significant",TRUE
"ASV00001","Agalychniscallidryas-ns_14",99.209,253,2,0,253,1421,4.69e-127,448,100,"non-significant",TRUE
"ASV00001","Dendrobatesauratus-inhibitory_8",99.213,254,1,1,253,531,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Bufotyphonius-inhibitory_24",99.213,254,1,1,253,1205,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Bufotyphonius-inhibitory_13",99.213,254,1,1,253,1282,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Bufotyphonius-inhibitory_10",99.213,254,1,1,253,1285,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Silverstoneiaflotator-ns_19",99.213,254,1,1,253,1208,1.64e-126,446,100,"non-significant",TRUE
"ASV00001","Smiliscasordida-inhibitory_29",99.213,254,1,1,253,1290,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_90",99.213,254,1,1,253,1294,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-enhancing_8",99.213,254,1,1,253,1399,1.64e-126,446,100,"enhancing",TRUE
"ASV00001","Atelopuslimosus-inhibitory_40",99.213,254,1,1,253,1393,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_15",99.213,254,1,1,253,1398,1.64e-126,446,100,"inhibitory",TRUE
"ASV00001","Espadaranaprosoblepon-ns_37",99.213,254,1,1,253,973,1.64e-126,446,100,"non-significant",TRUE
"ASV00001","Smiliscasordida-inhibitory_27",99.209,253,1,1,253,1289,5.71e-126,444,100,"inhibitory",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_155",98.819,254,2,1,253,1288,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Bufotyphonius-inhibitory_18",98.814,253,3,0,253,1245,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Bufotyphonius-inhibitory_12",98.814,253,3,0,253,1240,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_144",98.814,253,3,0,253,1290,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Smiliscasordida-inhibitory_46",98.814,253,3,0,253,1280,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Atelopuslimosus-inhibitory_1",98.814,253,3,0,253,1384,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Agalychniscallidryas-inhibitory_7",98.814,253,3,0,253,1425,1.99e-125,444,100,"inhibitory",TRUE
"ASV00001","Agalychniscallidryas-ns_3",98.814,253,3,0,253,1447,1.99e-125,444,100,"non-significant",TRUE
"ASV00001","Silverstoneiaflotator-ns_22",99.213,254,0,2,253,1280,1.99e-125,443,100,"non-significant",TRUE
"ASV00001","Craugastorcrassidigitus-ns_3",99.213,254,0,2,253,906,1.99e-125,443,100,"non-significant",TRUE
"ASV00001","Smiliscasordida-inhibitory_9",99.213,254,0,2,253,1205,1.99e-125,443,100,"inhibitory",TRUE
"ASV00001","Espadaranaprosoblepon-ns_69",99.213,254,0,2,253,946,1.99e-125,443,100,"non-significant",TRUE
"ASV00001","Craugastorcrassidigitus-enhancing_4",98.819,254,2,1,253,1294,6.96e-125,442,100,"enhancing",TRUE
"ASV00001","Agalychniscallidryas-inhibitory_12",98.819,254,2,1,253,1000,6.96e-125,442,100,"inhibitory",TRUE
"ASV00001","Craugastorcrassidigitus-inhibitory_158",98.824,255,1,2,253,1252,2.43e-124,440,100,"inhibitory",TRUE
"ASV00001","Smiliscasila-inhibitory_4",98.419,253,4,0,253,1291,2.43e-124,439,100,"inhibitory",TRUE
"ASV00001","Smiliscasordida-enhancing_2",98.419,253,4,0,253,1290,2.43e-124,439,100,"enhancing",TRUE
"ASV00001","Litoriaserrata-inhibitory_46",98.419,253,4,0,253,1404,2.43e-124,439,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_54",100,253,0,0,253,1400,9.05e-130,457,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_53",100,253,0,0,253,1401,9.05e-130,457,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_42",100,253,0,0,253,1402,9.05e-130,457,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_31",100,253,0,0,253,1405,9.05e-130,457,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_24",100,253,0,0,253,1408,9.05e-130,457,100,"inhibitory",TRUE
"ASV00006","Agalychniscallidryas-ns_34",100,253,0,0,253,1457,9.05e-130,457,100,"non-significant",TRUE
"ASV00006","Agalychniscallidryas-ns_32",100,253,0,0,253,1446,9.05e-130,457,100,"non-significant",TRUE
"ASV00006","Agalychniscallidryas-ns_22",100,253,0,0,253,1456,9.05e-130,457,100,"non-significant",TRUE
"ASV00006","Atelopuslimosus-enhancing_3",99.605,253,1,0,253,1400,3.85e-128,453,100,"enhancing",TRUE
"ASV00006","Atelopuslimosus-inhibitory_43",99.606,254,0,1,253,1401,1.34e-127,451,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_30",99.606,254,0,1,253,1406,1.34e-127,451,100,"inhibitory",TRUE
"ASV00006","Bufotyphonius-inhibitory_22",98.814,253,3,0,253,1214,1.99e-125,444,100,"inhibitory",TRUE
"ASV00006","Silverstoneiaflotator-ns_18",98.814,253,3,0,253,1222,1.99e-125,444,100,"non-significant",TRUE
"ASV00006","Silverstoneiaflotator-enhancing_1",98.814,253,3,0,253,1376,1.99e-125,444,100,"enhancing",TRUE
"ASV00006","Atelopuslimosus-inhibitory_55",98.814,253,3,0,253,1409,1.99e-125,444,100,"inhibitory",TRUE
"ASV00006","Atelopuslimosus-inhibitory_17",98.814,253,3,0,253,1408,1.99e-125,444,100,"inhibitory",TRUE
"ASV00006","Agalychniscallidryas-ns_8",98.819,254,2,1,253,1050,6.96e-125,442,100,"non-significant",TRUE
"ASV00007","Atelopuslimosus-enhancing_2",97.638,254,5,1,253,1377,4.39e-121,428,100,"enhancing",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_181",100,253,0,0,253,887,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Smiliscasila-ns_5",100,253,0,0,253,1282,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_175",100,253,0,0,253,1247,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Smiliscasila-enhancing_1",100,253,0,0,253,1278,9.05e-130,457,100,"enhancing",TRUE
"ASV00008","Strabomantisbufoniformis-inhibitory_16",100,253,0,0,253,1365,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Dendrobatesauratus-inhibitory_11",100,253,0,0,253,1291,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Strabomantisbufoniformis-inhibitory_5",100,253,0,0,253,1193,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Bufotyphonius-ns_2",100,253,0,0,253,1240,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Silverstoneiaflotator-ns_10",100,253,0,0,253,1249,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Smiliscasordida-ns_16",100,253,0,0,253,1317,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Smiliscasordida-ns_7",100,253,0,0,253,1284,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Smiliscasordida-inhibitory_18",100,253,0,0,253,1292,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Craugastorcrassidigitus-ns_8",100,253,0,0,253,1382,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopuselegans-ns_22",100,253,0,0,253,1405,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_57",100,253,0,0,253,1406,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_56",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusspurrelli-ns_10",100,253,0,0,253,1403,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_54",100,253,0,0,253,1397,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_48",100,253,0,0,253,1395,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_46",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_44",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_43",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_41",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_40",100,253,0,0,253,1405,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_39",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_37",100,253,0,0,253,1405,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_34",100,253,0,0,253,1403,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_28",100,253,0,0,253,1360,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_22",100,253,0,0,253,1404,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_17",100,253,0,0,253,1405,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_16",100,253,0,0,253,1405,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_10",100,253,0,0,253,1405,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_7",100,253,0,0,253,1367,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_6",100,253,0,0,253,1406,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_4",100,253,0,0,253,1185,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Atelopuselegans-inhibitory_10",100,253,0,0,253,1405,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopusspurrelli-inhibitory_3",100,253,0,0,253,1398,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-inhibitory_21",100,253,0,0,253,1395,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-inhibitory_18",100,253,0,0,253,1402,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-inhibitory_13",100,253,0,0,253,1405,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-inhibitory_8",100,253,0,0,253,1403,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopuslimosus-inhibitory_58",100,253,0,0,253,1396,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopuslimosus-enhancing_7",100,253,0,0,253,1398,9.05e-130,457,100,"enhancing",TRUE
"ASV00008","Atelopuslimosus-inhibitory_28",100,253,0,0,253,704,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Espadaranaprosoblepon-inhibitory_25",100,253,0,0,253,1391,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Espadaranaprosoblepon-ns_43",100,253,0,0,253,1279,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Espadaranaprosoblepon-ns_24",100,253,0,0,253,1382,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Espadaranaprosoblepon-ns_20",100,253,0,0,253,1382,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Espadaranaprosoblepon-ns_1",100,253,0,0,253,1370,9.05e-130,457,100,"non-significant",TRUE
"ASV00008","Hyalinobatrachiumcolymbiphyllum-inhibitory_7",100,253,0,0,253,1388,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Craugastorfitzingeri-inhibitory_2",100,253,0,0,253,1394,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Craugastorfitzingeri-inhibitory_1",100,253,0,0,253,1387,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_1",100,253,0,0,253,1394,9.05e-130,457,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-ns_33",99.605,253,1,0,253,1405,3.85e-128,453,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_32",99.605,253,1,0,253,1238,3.85e-128,453,100,"non-significant",TRUE
"ASV00008","Agalychniscallidryas-ns_27",99.605,253,1,0,253,1450,3.85e-128,453,100,"non-significant",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_171",99.606,254,0,1,253,1285,1.34e-127,451,100,"inhibitory",TRUE
"ASV00008","Allobatestalamancae-inhibitory_5",99.606,254,0,1,253,1280,1.34e-127,451,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-ns_42",99.606,254,0,1,253,1406,1.34e-127,451,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_11",99.606,254,0,1,253,1407,1.34e-127,451,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-inhibitory_9",99.606,254,0,1,253,1385,1.34e-127,451,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-inhibitory_6",99.606,254,0,1,253,1399,1.34e-127,451,100,"inhibitory",TRUE
"ASV00008","Atelopuslimosus-enhancing_9",99.606,254,0,1,253,1398,1.34e-127,451,100,"enhancing",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_8",99.606,254,0,1,253,1393,1.34e-127,451,100,"inhibitory",TRUE
"ASV00008","Colostethuspanamensis-inhibitory_8",99.209,253,2,0,253,1195,4.69e-127,448,100,"inhibitory",TRUE
"ASV00008","Smiliscasordida-inhibitory_45",99.209,253,2,0,253,1326,4.69e-127,448,100,"inhibitory",TRUE
"ASV00008","Smiliscasordida-inhibitory_13",99.209,253,2,0,253,1281,4.69e-127,448,100,"inhibitory",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_89",99.209,253,2,0,253,1289,4.69e-127,448,100,"inhibitory",TRUE
"ASV00008","Espadaranaprosoblepon-ns_58",99.209,253,2,0,253,1281,4.69e-127,448,100,"non-significant",TRUE
"ASV00008","Bufotyphonius-inhibitory_17",98.814,253,3,0,253,1197,1.99e-125,444,100,"inhibitory",TRUE
"ASV00008","Silverstoneiaflotator-inhibitory_57",98.814,253,3,0,253,1202,1.99e-125,444,100,"inhibitory",TRUE
"ASV00008","Atelopusaff.limosus-ns_51",98.814,253,3,0,253,1401,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_45",98.814,253,3,0,253,1404,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusspurrelli-ns_6",98.814,253,3,0,253,1404,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusspurrelli-ns_5",98.814,253,3,0,253,1403,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_38",98.814,253,3,0,253,1405,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_24",98.814,253,3,0,253,1399,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_19",98.814,253,3,0,253,1404,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_15",98.814,253,3,0,253,1397,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_14",98.814,253,3,0,253,1397,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_12",98.814,253,3,0,253,1395,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_2",98.814,253,3,0,253,1381,1.99e-125,444,100,"non-significant",TRUE
"ASV00008","Agalychniscallidryas-ns_26",98.819,254,2,1,253,1446,6.96e-125,442,100,"non-significant",TRUE
"ASV00008","Smiliscasordida-inhibitory_44",98.814,253,2,1,253,1285,2.43e-124,440,100,"inhibitory",TRUE
"ASV00008","Agalychniscallidryas-ns_38",98.814,253,2,1,253,1435,2.43e-124,440,99,"non-significant",TRUE
"ASV00008","Bufotyphonius-enhancing_1",98.425,254,3,1,253,1193,8.48e-124,437,100,"enhancing",TRUE
"ASV00008","Atelopussp.-ns_1",98.425,254,3,1,253,1403,8.48e-124,437,100,"non-significant",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_75",98.81,252,1,2,253,1397,1.03e-122,434,99,"inhibitory",TRUE
"ASV00008","Craugastorcrassidigitus-inhibitory_153",97.628,253,6,0,253,1282,1.26e-121,430,100,"inhibitory",TRUE
"ASV00008","Strabomantisbufoniformis-ns_1",97.628,253,6,0,253,1238,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Craugastorcrassidigitus-ns_12",97.628,253,6,0,253,1311,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Smiliscasordida-enhancing_4",97.628,253,6,0,253,1291,1.26e-121,430,100,"enhancing",TRUE
"ASV00008","Atelopusaff.limosus-ns_52",97.628,253,6,0,253,1405,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Atelopuselegans-ns_14",97.628,253,6,0,253,1400,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Atelopusspurrelli-ns_8",97.628,253,6,0,253,1405,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_35",97.628,253,6,0,253,1404,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_21",97.628,253,6,0,253,1325,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Atelopusaff.limosus-ns_13",97.628,253,6,0,253,1400,1.26e-121,430,100,"non-significant",TRUE
"ASV00008","Atelopusspurrelli-inhibitory_6",97.628,253,6,0,253,1399,1.26e-121,430,100,"inhibitory",TRUE
"ASV00008","Atelopusspurrelli-inhibitory_4",97.628,253,6,0,253,1405,1.26e-121,430,100,"inhibitory",TRUE
"ASV00010","Agalychniscallidryas-ns_8",99.606,254,0,1,253,1050,1.34e-127,451,100,"non-significant",TRUE
"ASV00010","Atelopuslimosus-inhibitory_54",99.209,253,2,0,253,1400,4.69e-127,448,100,"inhibitory",TRUE
"ASV00010","Atelopuslimosus-inhibitory_53",99.209,253,2,0,253,1401,4.69e-127,448,100,"inhibitory",TRUE
"ASV00010","Atelopuslimosus-inhibitory_42",99.209,253,2,0,253,1402,4.69e-127,448,100,"inhibitory",TRUE
"ASV00010","Atelopuslimosus-inhibitory_31",99.209,253,2,0,253,1405,4.69e-127,448,100,"inhibitory",TRUE
"ASV00010","Atelopuslimosus-inhibitory_24",99.209,253,2,0,253,1408,4.69e-127,448,100,"inhibitory",TRUE
"ASV00010","Agalychniscallidryas-ns_34",99.209,253,2,0,253,1457,4.69e-127,448,100,"non-significant",TRUE
